Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,179057648,,,,141644484,,590432400,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2814399,,,,2458391,,13271651,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,4,Afghanistan,AFG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,191,,,,191,,2818,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,12,Algeria,DZA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,59,,,,59,,1483,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,32,Argentina,ARG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,3010057,,,,3011046,,9162052,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,32,Argentina,ARG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9,,,,9,,148,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,36,Australia,AUS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,8634999,,,,8639155,,41091230,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,36,Australia,AUS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,24,,,,24,,297,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,40,Austria,AUT,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,296387,,,,140806,,1942310,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,50,Bangladesh,BGD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,63,,,,63,,445,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,56,Belgium,BEL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,1407534,,,,1329860,,3239854,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,56,Belgium,BEL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,360,,,,360,,2076,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,76,Brazil,BRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,20158,,,,20016,,79687,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,76,Brazil,BRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,160,,,,160,,2225,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2044643,,,,2043742,,3850935,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,100,Bulgaria,BGR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,4986,,,,4986,,16167,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,124,Canada,CAN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,491,,,,1050,,31014,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,124,Canada,CAN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,14,,,,14,,3263,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,144,Sri Lanka,LKA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,66,,,,66,,593,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,152,Chile,CHL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,10281627,,,,10288023,,33212922,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,152,Chile,CHL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,48819,,,,49003,,77572,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,4542,,,,5038,,13949,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,156,China,CHN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9,,,,9,,148,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,170,Colombia,COL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,80,,,,80,,1187,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,178,Congo,COG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,86,,,,86,,1335,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,180,Dem. Rep. of the Congo,COD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,52,,,,52,,445,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,191,Croatia,HRV,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2932,,,,3964,,10833,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,196,Cyprus,CYP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,18741,,,,18741,,144683,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,196,Cyprus,CYP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,16516,,,,16516,,49094,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,208,Denmark,DNK,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,15999181,,,,14199273,,38473437,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,208,Denmark,DNK,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,841420,,,,668177,,3863179,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,231,Ethiopia,ETH,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,810,,,,1108,,1484,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,231,Ethiopia,ETH,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,180,,,,180,,1335,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,233,Estonia,EST,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,39533,,,,23193,,141715,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,233,Estonia,EST,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,51094,,,,43956,,540483,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,234,Faeroe Isds,FRO,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,11621,,,,13094,,92108,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,246,Finland,FIN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,735955,,,,695926,,1209993,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,246,Finland,FIN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,248677,,,,147031,,788625,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,19094415,,,,12508054,,110952212,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,251,France,FRA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,25131,,,,24390,,162560,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,268,Georgia,GEO,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,7808,,,,8225,,35911,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,276,Germany,DEU,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,21758965,,,,13374483,,44488825,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,276,Germany,DEU,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,437179,,,,371740,,880733,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,300,Greece,GRC,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,196609,,,,193495,,615532,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,300,Greece,GRC,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,61016,,,,20098,,218329,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,304,Greenland,GRL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,10,,,,10,,742,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,320,Guatemala,GTM,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,63,,,,63,,593,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,340,Honduras,HND,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,157,,,,157,,2670,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,344,"China, Hong Kong SAR",HKG,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,52,,,,52,,2076,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,348,Hungary,HUN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,1486326,,,,148237,,3800185,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,352,Iceland,ISL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,19,,,,19,,148,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,352,Iceland,ISL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,8944,,,,10069,,75051,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,360,Indonesia,IDN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,440,,,,440,,4005,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,372,Ireland,IRL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,35984,,,,36060,,115598,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,372,Ireland,IRL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,18,,,,18,,148,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,376,Israel,ISR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,73,,,,73,,1336,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,25782189,,,,20612610,,94737507,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,381,Italy,ITA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,18593,,,,18830,,58142,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,392,Japan,JPN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,17,,,,17,,297,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,392,Japan,JPN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,107,,,,107,,1483,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,400,Jordan,JOR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,71,,,,71,,1038,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,404,Kenya,KEN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,136,,,,136,,1483,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,410,Rep. of Korea,KOR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,360,,,,360,,1038,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,422,Lebanon,LBN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,116709,,,,117111,,587338,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,428,Latvia,LVA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2293,,,,3000,,7123,,,0
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,428,Latvia,LVA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,8950,,,,8771,,113763,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,440,Lithuania,LTU,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,28992,,,,16000,,43331,,,0
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,440,Lithuania,LTU,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,675,,,,675,,18095,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,442,Luxembourg,LUX,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,960,,,,960,,4155,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,446,"China, Macao SAR",MAC,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9045,,,,9000,,30866,,,0
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,458,Malaysia,MYS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,85,,,,85,,890,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,498,Rep. of Moldova,MDA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,32,,,,32,,148,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,499,Montenegro,MNE,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,13090,,,,13000,,64402,,,0
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,528,Netherlands,NLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,127846,,,,61504,,464023,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,554,New Zealand,NZL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,557511,,,,562249,,4199509,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,554,New Zealand,NZL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9,,,,9,,148,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,566,Nigeria,NGA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,143,,,,143,,890,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,579,Norway,NOR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,171597,,,,180232,,681567,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,579,Norway,NOR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,805546,,,,836590,,3398933,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,586,Pakistan,PAK,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,138,,,,138,,1335,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,604,Peru,PER,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9,,,,9,,148,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,608,Philippines,PHL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,32,,,,32,,297,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,616,Poland,POL,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,6168,,,,6862,,77572,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,620,Portugal,PRT,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,3291994,,,,2303897,,13551504,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,620,Portugal,PRT,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,7796,,,,6175,,23880,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,643,Russian Federation,RUS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,378,,,,378,,5639,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,643,Russian Federation,RUS,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,486,,,,486,,52506,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,646,Rwanda,RWA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,22,,,,22,,1038,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,686,Senegal,SEN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,58,,,,58,,593,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,688,Serbia,SRB,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2620,,,,3027,,13652,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,688,Serbia,SRB,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,104,,,,104,,1187,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,699,India,IND,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,11340,,,,11000,,54460,,,0
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,699,India,IND,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,36,,,,36,,297,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,704,Viet Nam,VNM,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,136,,,,136,,297,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,704,Viet Nam,VNM,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,30,,,,30,,445,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,705,Slovenia,SVN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,192,,,,192,,6084,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,25757918,,,,25719031,,73680309,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,710,South Africa,ZAF,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,132132,,,,132036,,370359,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,716,Zimbabwe,ZWE,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,37,,,,37,,297,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,724,Spain,ESP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,27065567,,,,15415964,,67758853,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,724,Spain,ESP,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,62104,,,,60095,,206760,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,736,Fmr Sudan,SDN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,195,,,,195,,2225,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,757,Switzerland,CHE,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,34376,,,,34488,,118862,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,757,Switzerland,CHE,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,1098,,,,2513,,93739,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,760,Syria,SYR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,90,,,,90,,890,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,762,Tajikistan,TJK,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,77,,,,77,,593,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,764,Thailand,THA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,2840,,,,2037,,13207,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,764,Thailand,THA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,54,,,,54,,445,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,788,Tunisia,TUN,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,1,,,,1,,148,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,792,Turkey,TUR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,29,,,,29,,594,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,792,Turkey,TUR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,198,,,,198,,1928,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,800,Uganda,UGA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,696,,,,1076,,6823,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,804,Ukraine,UKR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,136,,,,136,,1335,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,807,North Macedonia,MKD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,6954,,,,7204,,37988,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,818,Egypt,EGY,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,511,,,,511,,6229,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,826,United Kingdom,GBR,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,9040904,,,,7914354,,30427742,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,834,United Rep. of Tanzania,TZA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,148,,,,148,,2076,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,1900711,,,,1912781,,11093084,,,4
H3,2007,2007,2007,4,0,2,Export,752,Sweden,SWE,842,USA,USA,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,10048,,,,10518,,2032597,,,4
H3,2007,2007,2007,4,0,1,Import,752,Sweden,SWE,858,Uruguay,URY,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,53443,,,,54488,,232086,,,4
H3,2008,2008,2008,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,181643369,,,,142393252,,672788114,,,4
H3,2008,2008,2008,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,3399344,,,,2668798,,18568433,,,4
